feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
FBK-06565,REQ-009012,RES-05943,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 8 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-06566,REQ-008321,RES-02594,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 98 hours from resident perspective.,Neutral,v1.0.0
FBK-06567,REQ-007266,RES-02008,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 92 hours from resident perspective. Reference token 1bda2f0e.,Neutral,v1.0.0
FBK-06568,REQ-016842,RES-04698,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 71 hours from resident perspective.,Neutral,v1.0.0
FBK-06569,REQ-004922,RES-04776,2,Poor communication; had to escalate to management. Rating given: 2/5. Total downtime felt like 86 hours from resident perspective. Request closure confirmation via email. Reference token 15f660b1.,Negative,v1.0.0
FBK-06570,REQ-012687,RES-06376,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 54 hours from resident perspective. Reference token 42f540d6.,Positive,v1.0.0
FBK-06571,REQ-002289,RES-06345,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 32 hours from resident perspective. Reference token 0f4a9eef.,Positive,v1.0.0
FBK-06572,REQ-002274,RES-05144,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 120 hours from resident perspective. Reference token 006d3b38.,Positive,v1.0.0
FBK-06573,REQ-003250,RES-03507,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 55 hours from resident perspective. Request closure confirmation via email. Reference token 77c9fef5.,Neutral,v1.0.0
FBK-06574,REQ-015556,RES-02059,2,Poor communication; had to escalate to management. Rating given: 2/5. Total downtime felt like 110 hours from resident perspective. Request closure confirmation via email. Reference token e42d41ee.,Negative,v1.0.0
FBK-06575,REQ-013726,RES-06205,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 46 hours from resident perspective. Reference token 2bd16c0d.,Positive,v1.0.0
FBK-06576,REQ-012425,RES-00910,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 82 hours from resident perspective. Reference token f4e33c14.,Positive,v1.0.0
FBK-06577,REQ-013152,RES-02564,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 103 hours from resident perspective. Reference token f00a222c.,Neutral,v1.0.0
FBK-06578,REQ-021114,RES-05042,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 116 hours from resident perspective. Reference token 04a353f4.,Neutral,v1.0.0
FBK-06579,REQ-005910,RES-00365,3,,Neutral,v1.0.0
FBK-06580,REQ-010513,RES-03842,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 41 hours from resident perspective. Request closure confirmation via email. Reference token 149996d1.,Neutral,v1.0.0
FBK-06581,REQ-000521,RES-06245,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 5 hours from resident perspective. Reference token 51a97d94.,Neutral,v1.0.0
FBK-06582,REQ-012957,RES-03024,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 65 hours from resident perspective. Reference token cdd0dd49.,Neutral,v1.0.0
FBK-06583,REQ-005463,RES-01608,2,Technician left site without verifying complete resolution. Rating given: 2/5. Total downtime felt like 16 hours from resident perspective. Request closure confirmation via email. Reference token 873b690b.,Negative,v1.0.0
FBK-06584,REQ-005805,RES-05166,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 97 hours from resident perspective. Reference token e63358cf.,Neutral,v1.0.0
FBK-06585,REQ-015271,RES-02407,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 34 hours from resident perspective.,Neutral,v1.0.0
FBK-06586,REQ-020533,RES-06440,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 14 hours from resident perspective. Reference token 8271dc26.,Positive,v1.0.0
FBK-06587,REQ-003064,RES-05480,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 8 hours from resident perspective. Reference token 07206fce.,Positive,v1.0.0
FBK-06588,REQ-003607,RES-00167,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 19 hours from resident perspective. Reference token e052568d.,Positive,v1.0.0
FBK-06589,REQ-004394,RES-06379,4,Poor communication; had to escalate to management. Rating given: 4/5. Total downtime felt like 40 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-06590,REQ-000844,RES-01912,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 13 hours from resident perspective. Request closure confirmation via email. Reference token aaff48af.,Neutral,v1.0.0
FBK-06591,REQ-004995,RES-01083,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 40 hours from resident perspective. Reference token 37253dda.,Positive,v1.0.0
FBK-06592,REQ-019790,RES-05156,5,Average experience — problem solved with follow-up visit. Rating given: 5/5. Total downtime felt like 88 hours from resident perspective. Reference token e085d204.,Neutral,v1.0.0
FBK-06593,REQ-017386,RES-01505,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 84 hours from resident perspective. Reference token e9212be7.,Positive,v1.0.0
FBK-06594,REQ-006774,RES-05217,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 11 hours from resident perspective. Reference token 035a1962.,Positive,v1.0.0
FBK-06595,REQ-000790,RES-00971,1,Technician left site without verifying complete resolution. Rating given: 1/5. Total downtime felt like 50 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-06596,REQ-015305,RES-03552,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 61 hours from resident perspective.,Neutral,v1.0.0
FBK-06597,REQ-009749,RES-00358,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 55 hours from resident perspective. Reference token 6a60ec00.,Positive,v1.0.0
FBK-06598,REQ-001207,RES-00205,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 105 hours from resident perspective. Reference token a0b30246.,Positive,v1.0.0
FBK-06599,REQ-006088,RES-01835,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 111 hours from resident perspective. Reference token 267752dc.,Positive,v1.0.0
FBK-06600,REQ-018625,RES-02980,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 95 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-06601,REQ-005247,RES-06384,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 31 hours from resident perspective. Reference token e7b5c047.,Neutral,v1.0.0
FBK-06602,REQ-007480,RES-00581,2,Resolution acceptable; communication could be improved. Rating given: 2/5. Total downtime felt like 18 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-06603,REQ-016986,RES-05021,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 22 hours from resident perspective. Reference token 4c785509.,Positive,v1.0.0
FBK-06604,REQ-009616,RES-00425,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 17 hours from resident perspective.,Positive,v1.0.0
FBK-06605,REQ-001826,RES-05727,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 77 hours from resident perspective. Reference token 4ed795f7.,Neutral,v1.0.0
FBK-06606,REQ-007727,RES-03530,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 109 hours from resident perspective. Reference token c8f3e0c5.,Positive,v1.0.0
FBK-06607,REQ-004437,RES-06374,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 31 hours from resident perspective. Reference token 5ee58b9c.,Positive,v1.0.0
FBK-06608,REQ-001595,RES-03637,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 110 hours from resident perspective. Reference token 578923d0.,Positive,v1.0.0
FBK-06609,REQ-013707,RES-00342,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 81 hours from resident perspective. Reference token ad740b92.,Positive,v1.0.0
FBK-06610,REQ-007060,RES-03088,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 49 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-06611,REQ-001759,RES-00336,5,Average experience — problem solved with follow-up visit. Rating given: 5/5. Total downtime felt like 106 hours from resident perspective. Reference token 576c8ddc.,Neutral,v1.0.0
FBK-06612,REQ-002916,RES-02847,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 58 hours from resident perspective. Reference token 74e2bd8f.,Positive,v1.0.0
FBK-06613,REQ-017924,RES-06347,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 80 hours from resident perspective. Reference token 7044558e.,Positive,v1.0.0
FBK-06614,REQ-013071,RES-02892,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 26 hours from resident perspective. Reference token aaff557a.,Positive,v1.0.0
FBK-06615,REQ-004038,RES-05361,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 63 hours from resident perspective. Reference token b00a04ee.,Positive,v1.0.0
FBK-06616,REQ-007826,RES-05345,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 9 hours from resident perspective. Reference token a7099e5c.,Neutral,v1.0.0
FBK-06617,REQ-015151,RES-01006,3,Unacceptable delay and repeated visits without permanent fix. Rating given: 3/5. Total downtime felt like 38 hours from resident perspective.,Negative,v1.0.0
FBK-06618,REQ-021417,RES-00452,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 89 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-06619,REQ-007779,RES-00292,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 98 hours from resident perspective. Reference token c6ae0e63.,Positive,v1.0.0
FBK-06620,REQ-001388,RES-06258,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 14 hours from resident perspective. Reference token a783145d.,Positive,v1.0.0
FBK-06621,REQ-008910,RES-06279,5,Average experience — problem solved with follow-up visit. Rating given: 5/5. Total downtime felt like 43 hours from resident perspective.,Neutral,v1.0.0
FBK-06622,REQ-009905,RES-03421,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 37 hours from resident perspective. Reference token be2e0fa9.,Positive,v1.0.0
FBK-06623,REQ-009742,RES-06248,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 5 hours from resident perspective. Reference token bbcb01b9.,Positive,v1.0.0
FBK-06624,REQ-004195,RES-04489,1,Technician left site without verifying complete resolution. Rating given: 1/5. Total downtime felt like 37 hours from resident perspective. Request closure confirmation via email. Reference token ffb16ddf.,Negative,v1.0.0
FBK-06625,REQ-016013,RES-03352,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 57 hours from resident perspective. Reference token fe68842b.,Positive,v1.0.0
FBK-06626,REQ-012289,RES-06084,1,Unacceptable delay and repeated visits without permanent fix. Rating given: 1/5. Total downtime felt like 12 hours from resident perspective.,Negative,v1.0.0
FBK-06627,REQ-010083,RES-06423,2,Technician left site without verifying complete resolution. Rating given: 2/5. Total downtime felt like 21 hours from resident perspective. Request closure confirmation via email. Reference token cbf1f319.,Negative,v1.0.0
FBK-06628,REQ-009738,RES-01259,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 105 hours from resident perspective. Reference token 88a44530.,Positive,v1.0.0
FBK-06629,REQ-016259,RES-01055,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 20 hours from resident perspective. Reference token c1fe9cb0.,Positive,v1.0.0
FBK-06630,REQ-008844,RES-00074,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 65 hours from resident perspective. Reference token 6e15148a.,Positive,v1.0.0
FBK-06631,REQ-017583,RES-05086,4,,Positive,v1.0.0
FBK-06632,REQ-015693,RES-03575,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 120 hours from resident perspective. Reference token 2d917c36.,Positive,v1.0.0
FBK-06633,REQ-001470,RES-05877,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 78 hours from resident perspective. Reference token e11b681b.,Positive,v1.0.0
FBK-06634,REQ-007159,RES-05312,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 78 hours from resident perspective. Reference token abf58499.,Positive,v1.0.0
FBK-06635,REQ-011259,RES-01776,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 67 hours from resident perspective. Reference token f9268b5a.,Positive,v1.0.0
FBK-06636,REQ-016355,RES-01599,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 44 hours from resident perspective. Reference token 9b463fad.,Neutral,v1.0.0
FBK-06637,REQ-017239,RES-05713,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 89 hours from resident perspective. Request closure confirmation via email. Reference token 9e32452d.,Neutral,v1.0.0
FBK-06638,REQ-003573,RES-00384,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 91 hours from resident perspective. Reference token 62388444.,Positive,v1.0.0
FBK-06639,REQ-004497,RES-02143,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 69 hours from resident perspective. Reference token f33d88a4.,Positive,v1.0.0
FBK-06640,REQ-015106,RES-06405,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 120 hours from resident perspective. Reference token 006d3b38.,Positive,v1.0.0
FBK-06641,REQ-017700,RES-04329,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 86 hours from resident perspective. Reference token 456749f6.,Positive,v1.0.0
FBK-06642,REQ-015423,RES-00319,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 50 hours from resident perspective. Reference token e84d90a7.,Positive,v1.0.0
FBK-06643,REQ-020714,RES-04223,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 7 hours from resident perspective. Reference token 9925fd6a.,Positive,v1.0.0
FBK-06644,REQ-004402,RES-04390,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 49 hours from resident perspective. Reference token af7cb431.,Positive,v1.0.0
FBK-06645,REQ-017760,RES-05705,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 57 hours from resident perspective. Reference token 5d8867a5.,Positive,v1.0.0
FBK-06646,REQ-001951,RES-03230,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 44 hours from resident perspective. Reference token 5f03f397.,Positive,v1.0.0
FBK-06647,REQ-018684,RES-02813,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 6 hours from resident perspective.,Positive,v1.0.0
FBK-06648,REQ-006249,RES-04391,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 71 hours from resident perspective. Reference token 60bed2c9.,Neutral,v1.0.0
FBK-06649,REQ-007792,RES-03857,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 31 hours from resident perspective. Reference token 5ee58b9c.,Positive,v1.0.0
FBK-06650,REQ-011961,RES-06266,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 80 hours from resident perspective. Reference token 79120f4b.,Neutral,v1.0.0
FBK-06651,REQ-009953,RES-02658,4,,Positive,v1.0.0
FBK-06652,REQ-013567,RES-01069,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 68 hours from resident perspective. Reference token 45454079.,Neutral,v1.0.0
FBK-06653,REQ-018410,RES-02711,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 77 hours from resident perspective. Reference token c353917a.,Positive,v1.0.0
FBK-06654,REQ-003825,RES-06488,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 35 hours from resident perspective.,Positive,v1.0.0
FBK-06655,REQ-008298,RES-00747,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 56 hours from resident perspective. Reference token 9ca8a247.,Positive,v1.0.0
FBK-06656,REQ-021590,RES-02209,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 104 hours from resident perspective. Reference token 5dae0769.,Positive,v1.0.0
FBK-06657,REQ-003143,RES-03979,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 78 hours from resident perspective. Reference token 6e8f01d2.,Positive,v1.0.0
FBK-06658,REQ-016176,RES-04468,5,Issue was fixed but took longer than expected. Rating given: 5/5. Total downtime felt like 32 hours from resident perspective. Reference token e54cef7a.,Neutral,v1.0.0
FBK-06659,REQ-018162,RES-06268,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 71 hours from resident perspective.,Positive,v1.0.0
FBK-06660,REQ-016917,RES-04976,3,Poor communication; had to escalate to management. Rating given: 3/5. Total downtime felt like 71 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-06661,REQ-012224,RES-04073,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 110 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-06662,REQ-016252,RES-06323,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 26 hours from resident perspective. Reference token ff14d739.,Positive,v1.0.0
FBK-06663,REQ-001829,RES-00646,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 83 hours from resident perspective. Reference token 003b334b.,Positive,v1.0.0
FBK-06664,REQ-019661,RES-02769,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 45 hours from resident perspective. Reference token 5d17478c.,Positive,v1.0.0
FBK-06665,REQ-018030,RES-05141,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 39 hours from resident perspective. Reference token 69852270.,Positive,v1.0.0
FBK-06666,REQ-020407,RES-01726,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 113 hours from resident perspective. Reference token e15a0ba9.,Positive,v1.0.0
FBK-06667,REQ-008530,RES-02699,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 18 hours from resident perspective. Reference token 0aa0491a.,Neutral,v1.0.0
FBK-06668,REQ-018110,RES-01417,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 76 hours from resident perspective. Reference token 9c1e0078.,Positive,v1.0.0
FBK-06669,REQ-013769,RES-02075,5,,Positive,v1.0.0
FBK-06670,REQ-011285,RES-06297,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 37 hours from resident perspective. Reference token fd84edc1.,Positive,v1.0.0
FBK-06671,REQ-002728,RES-06329,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 56 hours from resident perspective. Request closure confirmation via email. Reference token dd447804.,Neutral,v1.0.0
FBK-06672,REQ-019955,RES-03001,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 61 hours from resident perspective. Reference token 559cd05e.,Positive,v1.0.0
FBK-06673,REQ-009838,RES-00685,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 63 hours from resident perspective. Reference token 7296625c.,Positive,v1.0.0
FBK-06674,REQ-002601,RES-04627,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 113 hours from resident perspective. Reference token 611950f1.,Positive,v1.0.0
FBK-06675,REQ-011522,RES-03914,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 3 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-06676,REQ-020371,RES-02368,1,Technician left site without verifying complete resolution. Rating given: 1/5. Total downtime felt like 6 hours from resident perspective. Request closure confirmation via email. Reference token ea47520b.,Negative,v1.0.0
FBK-06677,REQ-019632,RES-06242,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 12 hours from resident perspective. Reference token 49a01f4e.,Positive,v1.0.0
FBK-06678,REQ-019690,RES-00601,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 107 hours from resident perspective. Reference token 82a87932.,Positive,v1.0.0
FBK-06679,REQ-001292,RES-00162,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 65 hours from resident perspective. Reference token 261c5dea.,Positive,v1.0.0
FBK-06680,REQ-016227,RES-04391,3,,Negative,v1.0.0
FBK-06681,REQ-006632,RES-06052,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 32 hours from resident perspective. Reference token c8d482df.,Positive,v1.0.0
FBK-06682,REQ-001799,RES-03715,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 22 hours from resident perspective. Reference token 7e04cde8.,Positive,v1.0.0
FBK-06683,REQ-005658,RES-00523,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 71 hours from resident perspective. Reference token 1b61e7c6.,Positive,v1.0.0
FBK-06684,REQ-011304,RES-05072,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 22 hours from resident perspective. Reference token ff14c587.,Positive,v1.0.0
FBK-06685,REQ-016656,RES-03699,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 3 hours from resident perspective. Reference token ad6f2257.,Positive,v1.0.0
FBK-06686,REQ-015145,RES-04533,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 74 hours from resident perspective. Reference token ba3fb35b.,Neutral,v1.0.0
FBK-06687,REQ-009304,RES-01717,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 26 hours from resident perspective. Request closure confirmation via email. Reference token d50d957b.,Neutral,v1.0.0
FBK-06688,REQ-007550,RES-01327,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 93 hours from resident perspective. Reference token edda3876.,Positive,v1.0.0
FBK-06689,REQ-013223,RES-04198,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 15 hours from resident perspective. Reference token 5d515236.,Positive,v1.0.0
FBK-06690,REQ-005020,RES-00670,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 17 hours from resident perspective. Reference token 378e0d0b.,Positive,v1.0.0
FBK-06691,REQ-020241,RES-06139,3,Technician left site without verifying complete resolution. Rating given: 3/5. Total downtime felt like 52 hours from resident perspective. Request closure confirmation via email. Reference token d3b3576c.,Negative,v1.0.0
FBK-06692,REQ-002345,RES-06480,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 52 hours from resident perspective. Reference token f4214ec7.,Positive,v1.0.0
FBK-06693,REQ-004534,RES-02816,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 45 hours from resident perspective. Reference token 02c39a24.,Positive,v1.0.0
FBK-06694,REQ-014153,RES-01700,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 80 hours from resident perspective. Reference token d591f861.,Positive,v1.0.0
FBK-06695,REQ-000487,RES-00384,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 17 hours from resident perspective. Reference token 436d9762.,Neutral,v1.0.0
FBK-06696,REQ-006592,RES-05294,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 81 hours from resident perspective. Reference token 2a57883b.,Positive,v1.0.0
FBK-06697,REQ-008705,RES-06347,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 104 hours from resident perspective. Reference token 7fe576f9.,Positive,v1.0.0
FBK-06698,REQ-014468,RES-03026,3,Work quality exceeded expectations; thank you maintenance team. Rating given: 3/5. Total downtime felt like 62 hours from resident perspective.,Positive,v1.0.0
FBK-06699,REQ-012762,RES-04832,2,Unacceptable delay and repeated visits without permanent fix. Rating given: 2/5. Total downtime felt like 42 hours from resident perspective. Reference token 288d987d.,Negative,v1.0.0
FBK-06700,REQ-013361,RES-00295,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 103 hours from resident perspective. Reference token 7de841fe.,Positive,v1.0.0
FBK-06701,REQ-013317,RES-02450,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 60 hours from resident perspective. Reference token ff63ffdf.,Positive,v1.0.0
FBK-06702,REQ-015939,RES-02754,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 19 hours from resident perspective. Request closure confirmation via email. Reference token 0ac2cddf.,Neutral,v1.0.0
FBK-06703,REQ-005204,RES-06308,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 77 hours from resident perspective. Reference token 4c2f943b.,Positive,v1.0.0
FBK-06704,REQ-019630,RES-01909,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 78 hours from resident perspective. Reference token 70ca4ba8.,Neutral,v1.0.0
FBK-06705,REQ-001084,RES-01417,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 13 hours from resident perspective. Reference token 55bfc0a0.,Positive,v1.0.0
FBK-06706,REQ-015201,RES-06243,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 7 hours from resident perspective. Reference token 61621b95.,Neutral,v1.0.0
FBK-06707,REQ-019419,RES-06050,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 24 hours from resident perspective. Reference token 67824e48.,Positive,v1.0.0
FBK-06708,REQ-013622,RES-00736,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 73 hours from resident perspective. Reference token cb5397b3.,Positive,v1.0.0
FBK-06709,REQ-001204,RES-06267,2,,Negative,v1.0.0
FBK-06710,REQ-017591,RES-02254,3,Poor communication; had to escalate to management. Rating given: 3/5. Total downtime felt like 48 hours from resident perspective. Request closure confirmation via email. Reference token 00ddacae.,Negative,v1.0.0
FBK-06711,REQ-018970,RES-04037,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 111 hours from resident perspective. Request closure confirmation via email. Reference token 48f39e76.,Neutral,v1.0.0
FBK-06712,REQ-003709,RES-02295,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 88 hours from resident perspective. Reference token 510b454f.,Positive,v1.0.0
FBK-06713,REQ-014149,RES-00578,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 89 hours from resident perspective. Reference token 0d86bcb5.,Neutral,v1.0.0
FBK-06714,REQ-021412,RES-03567,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 70 hours from resident perspective. Reference token 036bda10.,Positive,v1.0.0
FBK-06715,REQ-006897,RES-05434,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 39 hours from resident perspective. Reference token 3e1547bb.,Positive,v1.0.0
FBK-06716,REQ-011275,RES-04163,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 65 hours from resident perspective. Reference token fc1fd1a6.,Positive,v1.0.0
FBK-06717,REQ-013845,RES-02859,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 47 hours from resident perspective. Reference token 7a48341f.,Positive,v1.0.0
FBK-06718,REQ-003694,RES-04745,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 97 hours from resident perspective.,Positive,v1.0.0
FBK-06719,REQ-016213,RES-04293,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 24 hours from resident perspective. Reference token 67824e48.,Positive,v1.0.0
