feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
fbk-05715,req-015880,res-02218,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 87 hours from resident perspective. reference token cf7134d9.,positive,v1.0.0
fbk-05716,req-007692,res-00244,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 112 hours from resident perspective. reference token bbeb3411.,neutral,v1.0.0
fbk-05717,req-016427,res-05455,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 86 hours from resident perspective. reference token 0220e538.,neutral,v1.0.0
fbk-05718,req-010723,res-04246,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 55 hours from resident perspective. reference token ed037295.,positive,v1.0.0
fbk-05719,req-002692,res-04366,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 25 hours from resident perspective. request closure confirmation via email. reference token eb186ef5.,negative,v1.0.0
fbk-05720,req-005319,res-05031,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 54 hours from resident perspective. reference token fe05beb4.,neutral,v1.0.0
fbk-05721,req-013996,res-00881,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 57 hours from resident perspective. request closure confirmation via email. reference token e6a9090a.,negative,v1.0.0
fbk-05722,req-001250,res-00193,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 60 hours from resident perspective. reference token aa8f2767.,positive,v1.0.0
fbk-05723,req-008317,res-04049,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 26 hours from resident perspective. reference token 3bb6a1c4.,positive,v1.0.0
fbk-05724,req-008280,res-00657,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 70 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05725,req-019275,res-01560,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 79 hours from resident perspective. reference token d46b8b4c.,positive,v1.0.0
fbk-05726,req-017061,res-00028,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 104 hours from resident perspective. reference token 8d1958f9.,neutral,v1.0.0
fbk-05727,req-002529,res-02477,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 7 hours from resident perspective. reference token 4240a4c0.,positive,v1.0.0
fbk-05728,req-007175,res-01211,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 64 hours from resident perspective. reference token 0b141551.,positive,v1.0.0
fbk-05729,req-021177,res-04565,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 71 hours from resident perspective. reference token 1c5aac0c.,neutral,v1.0.0
fbk-05730,req-004875,res-01044,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 119 hours from resident perspective.,neutral,v1.0.0
fbk-05731,req-020436,res-01463,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 16 hours from resident perspective. reference token 21da5322.,positive,v1.0.0
fbk-05732,req-010266,res-04518,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 83 hours from resident perspective. reference token a912feb4.,positive,v1.0.0
fbk-05733,req-019529,res-04133,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 78 hours from resident perspective. reference token a35fca26.,neutral,v1.0.0
fbk-05734,req-010503,res-00974,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 51 hours from resident perspective. reference token c0a1ae3d.,positive,v1.0.0
fbk-05735,req-010504,res-01726,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 35 hours from resident perspective. request closure confirmation via email. reference token 5cb12524.,negative,v1.0.0
fbk-05736,req-012947,res-02733,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-05737,req-019807,res-00644,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 61 hours from resident perspective. reference token 36e46e6e.,positive,v1.0.0
fbk-05738,req-004223,res-04662,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 12 hours from resident perspective. reference token 16d97374.,positive,v1.0.0
fbk-05739,req-008776,res-04332,3,poor communication; had to escalate to management. rating given: 3/5. total downtime felt like 85 hours from resident perspective. request closure confirmation via email. reference token 46283222.,negative,v1.0.0
fbk-05740,req-005421,res-04995,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 48 hours from resident perspective. reference token 00b7db8b.,positive,v1.0.0
fbk-05741,req-010374,res-00202,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 8 hours from resident perspective. request closure confirmation via email. reference token ff3c66a4.,neutral,v1.0.0
fbk-05742,req-020453,res-05469,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 53 hours from resident perspective. reference token 1b59e45f.,positive,v1.0.0
fbk-05743,req-018723,res-03042,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 109 hours from resident perspective. reference token a1abc0b2.,positive,v1.0.0
fbk-05744,req-012948,res-03396,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 80 hours from resident perspective. reference token d591f861.,positive,v1.0.0
fbk-05745,req-003613,res-00726,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 35 hours from resident perspective. reference token 0623be9f.,positive,v1.0.0
fbk-05746,req-006983,res-06072,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 34 hours from resident perspective. reference token ba753f73.,positive,v1.0.0
fbk-05747,req-008306,res-05499,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 115 hours from resident perspective. request closure confirmation via email. reference token f7a53740.,negative,v1.0.0
fbk-05748,req-011683,res-01799,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 105 hours from resident perspective. reference token 200958f4.,positive,v1.0.0
fbk-05749,req-018083,res-00693,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 63 hours from resident perspective. reference token 1238692e.,neutral,v1.0.0
fbk-05750,req-011780,res-06249,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 91 hours from resident perspective. reference token 83eaaba9.,neutral,v1.0.0
fbk-05751,req-020659,res-01875,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 34 hours from resident perspective. reference token 70720994.,positive,v1.0.0
fbk-05752,req-016278,res-05199,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 117 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05753,req-008797,res-02564,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 67 hours from resident perspective. reference token 1b4e4613.,positive,v1.0.0
fbk-05754,req-004184,res-06222,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 9 hours from resident perspective. reference token 982077cb.,positive,v1.0.0
fbk-05755,req-011442,res-02270,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 10 hours from resident perspective. reference token b54a3996.,positive,v1.0.0
fbk-05756,req-010674,res-04346,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 57 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05757,req-008201,res-05231,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 83 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-05758,req-009427,res-02817,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 14 hours from resident perspective. reference token 4475eaac.,positive,v1.0.0
fbk-05759,req-013312,res-06372,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 12 hours from resident perspective. reference token 3ef55b44.,positive,v1.0.0
fbk-05760,req-001822,res-05805,3,unacceptable delay and repeated visits without permanent fix. rating given: 3/5. total downtime felt like 112 hours from resident perspective.,negative,v1.0.0
fbk-05761,req-007601,res-05944,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 53 hours from resident perspective.,neutral,v1.0.0
fbk-05762,req-009663,res-02238,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 3 hours from resident perspective.,neutral,v1.0.0
fbk-05763,req-015647,res-01580,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 34 hours from resident perspective. reference token 21c68616.,neutral,v1.0.0
fbk-05764,req-021188,res-00637,2,resolution acceptable; communication could be improved. rating given: 2/5. total downtime felt like 56 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-05765,req-003283,res-03008,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 11 hours from resident perspective. reference token f9ac545f.,positive,v1.0.0
fbk-05766,req-005846,res-06438,1,unacceptable delay and repeated visits without permanent fix. rating given: 1/5. total downtime felt like 74 hours from resident perspective. reference token 67363f4f.,negative,v1.0.0
fbk-05767,req-018743,res-03133,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 107 hours from resident perspective. reference token 521f20d9.,positive,v1.0.0
fbk-05768,req-000924,res-05879,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-05769,req-011494,res-05387,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 79 hours from resident perspective. reference token 09cf9290.,positive,v1.0.0
fbk-05770,req-016851,res-02852,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 2086b7e5.,positive,v1.0.0
fbk-05771,req-019833,res-02488,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 72 hours from resident perspective. reference token d0010096.,positive,v1.0.0
fbk-05772,req-005273,res-03787,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 37 hours from resident perspective.,positive,v1.0.0
fbk-05773,req-003711,res-00932,2,very satisfied with the response time and communication. rating given: 2/5. total downtime felt like 4 hours from resident perspective.,positive,v1.0.0
fbk-05774,req-007421,res-03133,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 5 hours from resident perspective. reference token c7cf750f.,neutral,v1.0.0
fbk-05775,req-016667,res-04917,2,unacceptable delay and repeated visits without permanent fix. rating given: 2/5. total downtime felt like 41 hours from resident perspective. reference token 024adf93.,negative,v1.0.0
fbk-05776,req-005337,res-02497,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 32 hours from resident perspective. reference token 1f40be2d.,neutral,v1.0.0
fbk-05777,req-000686,res-06466,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-05778,req-001554,res-01317,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 54 hours from resident perspective. reference token 42f540d6.,positive,v1.0.0
fbk-05779,req-013427,res-06404,2,unacceptable delay and repeated visits without permanent fix. rating given: 2/5. total downtime felt like 62 hours from resident perspective.,negative,v1.0.0
fbk-05780,req-011405,res-01057,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 99 hours from resident perspective. reference token ed33b9cc.,positive,v1.0.0
fbk-05781,req-013872,res-06041,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 119 hours from resident perspective. request closure confirmation via email. reference token 6603dda1.,negative,v1.0.0
fbk-05782,req-011082,res-03308,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 13 hours from resident perspective. request closure confirmation via email. reference token d65d9a00.,neutral,v1.0.0
fbk-05783,req-004892,res-06439,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 34 hours from resident perspective. reference token ba753f73.,positive,v1.0.0
fbk-05784,req-006460,res-03880,4,poor communication; had to escalate to management. rating given: 4/5. total downtime felt like 107 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05785,req-002827,res-06247,3,very satisfied with the response time and communication. rating given: 3/5. total downtime felt like 103 hours from resident perspective. reference token 590af508.,positive,v1.0.0
fbk-05786,req-010733,res-03928,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 44 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05787,req-019177,res-00974,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 5 hours from resident perspective.,positive,v1.0.0
fbk-05788,req-000604,res-02605,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 102 hours from resident perspective. reference token 97238f16.,neutral,v1.0.0
fbk-05789,req-003698,res-04535,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 80 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-05790,req-017154,res-00035,1,average experience — problem solved with follow-up visit. rating given: 1/5. total downtime felt like 45 hours from resident perspective.,neutral,v1.0.0
fbk-05791,req-012241,res-06260,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 7 hours from resident perspective. reference token 4240a4c0.,positive,v1.0.0
fbk-05792,req-001479,res-00722,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 86 hours from resident perspective. reference token 1976d9c5.,positive,v1.0.0
fbk-05793,req-004663,res-02814,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 16 hours from resident perspective. reference token 46cfb89d.,neutral,v1.0.0
fbk-05794,req-021544,res-02975,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 54 hours from resident perspective. reference token 27e1d260.,positive,v1.0.0
fbk-05795,req-013328,res-02124,1,issue was fixed but took longer than expected. rating given: 1/5. total downtime felt like 66 hours from resident perspective.,neutral,v1.0.0
fbk-05796,req-021352,res-01984,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 22 hours from resident perspective. reference token 8f429514.,positive,v1.0.0
fbk-05797,req-018450,res-04076,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 23 hours from resident perspective. reference token a4d51b84.,positive,v1.0.0
fbk-05798,req-009674,res-02247,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 88 hours from resident perspective. reference token 21190584.,positive,v1.0.0
fbk-05799,req-001959,res-01170,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 103 hours from resident perspective. reference token e27f9a3b.,positive,v1.0.0
fbk-05800,req-004068,res-03647,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 22 hours from resident perspective. reference token 7e04cde8.,positive,v1.0.0
fbk-05801,req-016946,res-01344,3,work quality exceeded expectations; thank you maintenance team. rating given: 3/5. total downtime felt like 50 hours from resident perspective.,positive,v1.0.0
fbk-05802,req-020478,res-04496,2,unacceptable delay and repeated visits without permanent fix. rating given: 2/5. total downtime felt like 23 hours from resident perspective.,negative,v1.0.0
fbk-05803,req-014429,res-06278,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 119 hours from resident perspective. request closure confirmation via email. reference token 6603dda1.,negative,v1.0.0
fbk-05804,req-004983,res-02702,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 21 hours from resident perspective. reference token 29319c1f.,neutral,v1.0.0
fbk-05805,req-016222,res-03972,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-05806,req-017303,res-03102,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 51 hours from resident perspective. reference token 3c5de6ce.,positive,v1.0.0
fbk-05807,req-002148,res-02882,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 20 hours from resident perspective.,neutral,v1.0.0
fbk-05808,req-006010,res-06437,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 115 hours from resident perspective. reference token 890be863.,neutral,v1.0.0
fbk-05809,req-010925,res-00065,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 82 hours from resident perspective.,neutral,v1.0.0
fbk-05810,req-018205,res-06400,5,average experience — problem solved with follow-up visit. rating given: 5/5. total downtime felt like 95 hours from resident perspective. reference token b932df02.,neutral,v1.0.0
fbk-05811,req-002664,res-04640,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 55 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05812,req-007777,res-03483,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 21 hours from resident perspective. reference token 34859165.,positive,v1.0.0
fbk-05813,req-007087,res-03571,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 49 hours from resident perspective. reference token af7cb431.,positive,v1.0.0
fbk-05814,req-005416,res-06364,3,unacceptable delay and repeated visits without permanent fix. rating given: 3/5. total downtime felt like 93 hours from resident perspective. reference token 8a0192b3.,negative,v1.0.0
fbk-05815,req-017499,res-04259,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 95 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05816,req-007176,res-00782,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 88 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-05817,req-010052,res-06440,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 102 hours from resident perspective. reference token 381df8e1.,positive,v1.0.0
fbk-05818,req-012646,res-05655,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 118 hours from resident perspective. reference token 25697a3a.,positive,v1.0.0
fbk-05819,req-017667,res-02421,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 114 hours from resident perspective. reference token 356994a7.,positive,v1.0.0
fbk-05820,req-003186,res-02769,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 4 hours from resident perspective. reference token d8ef3e90.,positive,v1.0.0
fbk-05821,req-015954,res-04956,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 66 hours from resident perspective. reference token 449a3767.,neutral,v1.0.0
fbk-05822,req-012960,res-06160,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 77 hours from resident perspective. reference token c353917a.,positive,v1.0.0
fbk-05823,req-007452,res-01131,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 5 hours from resident perspective. request closure confirmation via email. reference token 4266ea8a.,negative,v1.0.0
fbk-05824,req-020538,res-03313,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 12 hours from resident perspective. reference token 8b3b5663.,positive,v1.0.0
fbk-05825,req-005506,res-05695,2,issue was fixed but took longer than expected. rating given: 2/5. total downtime felt like 113 hours from resident perspective.,neutral,v1.0.0
fbk-05826,req-020112,res-04614,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 50 hours from resident perspective. request closure confirmation via email. reference token 3ced4873.,negative,v1.0.0
fbk-05827,req-002282,res-06435,3,technician was professional and resolved the issue quickly. rating given: 3/5. total downtime felt like 9 hours from resident perspective.,positive,v1.0.0
fbk-05828,req-002781,res-06422,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 45 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05829,req-004248,res-00813,5,average experience — problem solved with follow-up visit. rating given: 5/5. total downtime felt like 96 hours from resident perspective. reference token 43395a43.,neutral,v1.0.0
fbk-05830,req-002670,res-03711,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 33 hours from resident perspective. reference token db7c5f17.,positive,v1.0.0
fbk-05831,req-011470,res-01839,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 109 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05832,req-018879,res-03943,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 44 hours from resident perspective. reference token ff71b26c.,positive,v1.0.0
fbk-05833,req-018459,res-06372,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 83 hours from resident perspective. request closure confirmation via email. reference token 923603cf.,neutral,v1.0.0
fbk-05834,req-007923,res-06487,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 76 hours from resident perspective. reference token 93b2f32a.,positive,v1.0.0
fbk-05835,req-014467,res-02646,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 16 hours from resident perspective. reference token 87e6e382.,positive,v1.0.0
fbk-05836,req-001529,res-03116,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 113 hours from resident perspective. reference token b9f73e23.,positive,v1.0.0
fbk-05837,req-021408,res-03030,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 106 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05838,req-011936,res-02850,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 29 hours from resident perspective. reference token 612a4c44.,neutral,v1.0.0
fbk-05839,req-007146,res-04134,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 26 hours from resident perspective. reference token c4f738a0.,positive,v1.0.0
fbk-05840,req-018403,res-06287,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 90 hours from resident perspective. reference token 984dc75c.,positive,v1.0.0
fbk-05841,req-006566,res-06379,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 21 hours from resident perspective. reference token cfb9f940.,positive,v1.0.0
fbk-05842,req-020033,res-02645,3,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,neutral,v1.0.0
fbk-05843,req-009980,res-01865,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 65 hours from resident perspective. reference token 1bf02acf.,positive,v1.0.0
fbk-05844,req-005674,res-06436,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 57 hours from resident perspective. reference token 5e40a03d.,positive,v1.0.0
fbk-05845,req-015413,res-06007,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 43 hours from resident perspective. reference token 02a52e80.,positive,v1.0.0
fbk-05846,req-019625,res-01110,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 78 hours from resident perspective. reference token e11b681b.,positive,v1.0.0
fbk-05847,req-008326,res-00169,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 24 hours from resident perspective.,positive,v1.0.0
fbk-05848,req-008601,res-02373,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 37 hours from resident perspective. reference token fd84edc1.,positive,v1.0.0
fbk-05849,req-003170,res-06489,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 113 hours from resident perspective. reference token 5323ff20.,neutral,v1.0.0
fbk-05850,req-007830,res-01343,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 86 hours from resident perspective. reference token 7b2e3bc5.,positive,v1.0.0
fbk-05851,req-000632,res-02575,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 90 hours from resident perspective. reference token b1b5da04.,positive,v1.0.0
fbk-05852,req-016092,res-06041,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-05853,req-007519,res-04189,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 45 hours from resident perspective. reference token 28f055fa.,positive,v1.0.0
fbk-05854,req-015197,res-06115,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 59 hours from resident perspective. reference token 4b0cabb4.,positive,v1.0.0
fbk-05855,req-018399,res-02339,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 28 hours from resident perspective. reference token d6c4ad80.,neutral,v1.0.0
fbk-05856,req-018402,res-02883,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 76 hours from resident perspective. reference token 5dfe59f7.,positive,v1.0.0
fbk-05857,req-001082,res-04583,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 6 hours from resident perspective. reference token 611a1f7f.,positive,v1.0.0
fbk-05858,req-006195,res-01880,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 41 hours from resident perspective. reference token 7a36a839.,neutral,v1.0.0
fbk-05859,req-004918,res-06262,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 99 hours from resident perspective. reference token ed33b9cc.,positive,v1.0.0
fbk-05860,req-010101,res-04572,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 21 hours from resident perspective. reference token 34859165.,positive,v1.0.0
fbk-05861,req-006611,res-00795,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 74 hours from resident perspective. reference token 4f035527.,positive,v1.0.0
fbk-05862,req-000055,res-05455,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 78 hours from resident perspective. reference token 70ca4ba8.,neutral,v1.0.0
fbk-05863,req-000044,res-00942,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 109 hours from resident perspective. reference token 34f249a4.,positive,v1.0.0
fbk-05864,req-004392,res-01711,4,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,neutral,v1.0.0
fbk-05865,req-011536,res-00972,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 70 hours from resident perspective. reference token 72062439.,positive,v1.0.0
fbk-05866,req-019827,res-00385,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 50 hours from resident perspective. request closure confirmation via email. reference token e4884f73.,neutral,v1.0.0
fbk-05867,req-010082,res-04169,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 15 hours from resident perspective. reference token b58dd6e1.,positive,v1.0.0
fbk-05868,req-011831,res-01036,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 68 hours from resident perspective. reference token afc45492.,neutral,v1.0.0
fbk-05869,req-003972,res-01557,1,unacceptable delay and repeated visits without permanent fix. rating given: 1/5. total downtime felt like 50 hours from resident perspective. reference token 8308e3ea.,negative,v1.0.0
fbk-05870,req-020197,res-02648,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-05871,req-012062,res-01337,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 50 hours from resident perspective. reference token e84d90a7.,positive,v1.0.0
fbk-05872,req-001622,res-01787,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 95 hours from resident perspective. reference token f76b7de9.,neutral,v1.0.0
fbk-05873,req-007112,res-06480,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 66 hours from resident perspective. reference token db9838f0.,positive,v1.0.0
fbk-05874,req-006123,res-02769,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 93 hours from resident perspective. reference token 4595eb25.,positive,v1.0.0
fbk-05875,req-020301,res-00660,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 87 hours from resident perspective. reference token 7ce179aa.,positive,v1.0.0
fbk-05876,req-006479,res-06446,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 90 hours from resident perspective. reference token 8afa7c32.,positive,v1.0.0
fbk-05877,req-011399,res-04917,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 71 hours from resident perspective. request closure confirmation via email. reference token 97a11b64.,neutral,v1.0.0
fbk-05878,req-018069,res-00454,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 107 hours from resident perspective. request closure confirmation via email. reference token 6861a074.,negative,v1.0.0
fbk-05879,req-010393,res-04843,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 19 hours from resident perspective. reference token 7e74bf18.,positive,v1.0.0
fbk-05880,req-013902,res-01970,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 35 hours from resident perspective. reference token b418257f.,neutral,v1.0.0
